gene_id,ERR3333392,ERR3333393,ERR3333413,ERR3333414,ERR3333415,ERR3333416,ERR3333417,ERR3333418,ERR3333419,ERR3333420,ERR3333422,ERR3333423,ERR3333424,ERR3333425,logMaxTPM
AT5G28370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28380,0.1494511,0.534696,1.220124,0.698455,0.5525185,0.892252,0.6618299,0.6163998,0.600385,1.075239,0.613829,0.895268,1.156079,0.908374,0.34637723166317147
AT5G28390,21.0983,34.6105,43.4242,22.7952,26.0946,26.1671,23.1389,21.8151,24.8174,22.8726,20.8219,21.843,19.8997,23.5377,1.6476196156846807
AT5G28400,3.90175,9.26479,15.4252,10.3955,11.9045,11.7897,8.76746,9.67114,6.29065,8.54387,11.0753,8.94442,7.14554,9.61318,1.215510666412492
AT5G28410,0.0,0.197398,0.126859,0.0,0.118035,0.0,0.0,0.179091,0.0,0.119539,0.132015,0.0,0.0,0.121908,0.07823852841323276
AT5G28420,0.141528,0.201043,0.376836,0.0647845,0.292415,0.191461,0.316275,0.353335,0.157685,0.352043,0.323644,0.547877,0.415527,0.544497,0.18973644708096804
AT5G28442,3.70414,4.76674,7.57203,6.40432,7.70221,6.95394,5.5633,5.18055,3.81817,5.72873,3.82672,4.5529,4.77455,4.86038,0.9396295593911682
AT5G28450,0.496302,0.756503,0.574568,0.0989931,0.356605,0.29312,0.38518,0.402796,0.959634,0.538067,0.296681,0.649273,0.271972,0.647666,0.2921749659365115
AT5G28460,3.58447,3.71105,7.43829,7.77785,7.3031,7.59937,5.11027,5.19859,4.23386,6.12893,6.84335,6.4989,7.79146,10.3356,1.0544445125342417
AT5G28462,0.0,0.0,0.0,0.0,0.815484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849137,0.0,0.2669690886280164
AT5G28463,0.034246,0.0729205,0.180794,0.0465257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435704,0.07217413769245573
AT5G28470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28490,0.959147,3.31012,0.802791,0.668416,1.63766,2.44095,2.69064,4.64332,4.3137,4.69929,5.02452,6.92117,6.38576,3.42815,0.8987893339904527
AT5G28491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28500,88.716438,97.4894,112.103,94.017949,94.936452,110.093,101.104,105.048373,124.754425,132.411893,126.400357,168.285,177.849,201.096,2.305557717794774
AT5G28510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225895,0.0,0.0,0.0229138,0.0,0.009839037659714332
AT5G28520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28530,2.1982823,4.224889,4.021793,2.5677730467396,3.671997,4.050884,3.449117,3.094345,3.673684,5.42204,3.978757,5.7947386,6.13956481525,6.551126,0.8780117170761528
AT5G28540,74.0888,107.184,135.552,232.616,134.687,112.93,76.6544,80.393,80.5644,97.5358,138.231,117.371,127.185,132.107,2.368502583619094
AT5G28550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28610,0.459827,0.108889,6.00156,4.71631,4.76277,2.08021,2.33621,1.4889,1.65563,0.510053,4.92959,2.84312,3.15951,0.0,0.8451948148585702
AT5G28615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28630,45.2746,18.0373,47.038,39.2088,52.9702,33.3217,35.098,42.3864,35.737,25.367,58.2574,27.615,23.1517,1.99324,1.7727425922938056
AT5G28640,0.438504,0.411746,1.760337,1.027844,0.819705,0.754483,0.612505,0.760355,0.5432501,0.283573,0.7110766,1.297861,1.561959,5.781886,0.8313504852375482
AT5G28646,0.141957,0.471065,0.525403,4.900398,0.209134,0.190222,0.406628,0.347029,0.4761658,0.4231028,0.461658,2.26191,1.120258,3.510281,0.7708813071292732
AT5G28650,0.128573,0.191552,0.101238,0.312213,0.251423,0.37605,0.47489,0.30792,0.0564012,0.157043,0.207771,0.42465,0.35023,0.520735,0.18205354142668773
AT5G28660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28680,0.0222429,0.0283845,0.0173707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177815,0.0,0.0,0.0,0.012155522253982348
AT5G28690,0.0319422,0.0,0.0,0.0,0.0,0.0,0.0,0.0295609,0.0,0.0,0.0,0.0,0.0,0.0,0.013655372752394363
AT5G28720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28740,13.908,16.8613,19.6448,22.791,19.4231,19.6862,17.5104,17.9884,16.6411,19.5484,20.1742,24.9563,27.0577,28.4491,1.4690720267629742
AT5G28750,241.69,186.441,262.823,225.068,218.671,219.069,209.936,244.88,242.408,250.485,205.981,304.203,295.03,314.209,2.4985986091808927
AT5G28770,34.50895,37.22729,132.2978,84.43962,101.77574,87.80911,91.73773,101.2269,126.9267,52.41267,95.23792,157.6873,160.9184,32.69093,2.2092962036910526
AT5G28780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28810,0.0,0.014861,0.0,0.0186713,0.0508426,0.0184035,0.0,0.0,0.0,0.0,0.0,0.0176011,0.0171518,0.0175604,0.02153767029020325
AT5G28820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28830,47.3101,48.5478,36.298,51.1606,41.4961,36.5644,39.5232,24.3585,23.8675,11.1119,24.93,17.5014,17.3209,19.7117,1.7173425784138645
AT5G28840,104.8995,102.7046,297.1445,222.3417,179.1513,200.1401,155.02112,164.8367,187.4396,134.0809,187.1797,261.2254,282.2233,167.5861,2.474426802138299
AT5G28850,9.26367,10.929409,20.234328,18.790469,19.053253,20.468077,18.032489,16.988342,14.715105,16.104379,18.978192,21.842885,23.39177,20.68348,1.3872433162359001
AT5G28885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28900,16.4695,18.6269,28.6632,24.5672,25.5969,25.3623,25.9117,25.5717,22.1062,25.9455,29.1642,29.0242,29.7386,26.6561,1.4876840835241518
AT5G28910,1.066857,1.99374,0.333507,0.410853,0.91114,0.938166,0.945804,1.588856,0.773367,1.138086,1.434816,1.926607,2.194827,2.556881,0.5510693355518572
AT5G28919,17.5434,21.2299,41.7684,37.4205,32.016,30.5634,23.0731,25.6454,25.3465,35.0034,31.3414,40.1812,43.3879,48.7362,1.696672600755502
AT5G28920,0.0298059,0.0680754,0.0761425,0.0801644,0.0725194,0.0,0.0,0.0276715,0.096175,0.281501,0.0800084,0.0733496,0.294587,0.474367,0.16860560172926797
AT5G28950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G28960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0511116,0.0249066,0.0,0.021648828959854368
AT5G29000,13.952791,19.653827,31.707981,38.53892,43.01651,40.805641,31.584931,25.02527,18.136659,11.742027,15.60641,11.53679,10.88866,9.19079,1.6436156050544826
AT5G29050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G29054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G29070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G29210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G29560,0.0472429,0.150997,0.0,0.12976,0.0,0.0,0.0,0.0,0.0,0.0587606,0.0,0.0,0.0594484,0.0,0.06107419167050107
AT5G29613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G29624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G30341,0.106642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04400714881876289
AT5G30360,0.0,0.0,0.0,0.0,0.0,0.177197,0.0,0.0,0.0,0.0,0.180468,0.0,0.0,0.0,0.07205421876605109
AT5G30490,16.54802,16.038991,19.58554,17.849997,15.01104,16.726115,16.4359,14.793151,15.928484,16.268551,19.256507,17.997781,20.82516,19.49738,1.3389574361971903
AT5G30495,13.08121,15.211972,21.77399,14.59984,16.9829,17.69509,13.59067,10.2227,15.17781,17.24963,20.45946,20.05502,25.06018,34.60367,1.5514947670346384
AT5G30500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G30510,376.036,351.499,346.608,296.029,328.248,372.444,348.077,370.229,448.408,448.785,436.229,593.109,619.334,779.42,2.892328390628092
AT5G30520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G31412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G32440,102.2807,121.54265,118.568860189461,111.88907,102.78667,102.32013262093,95.9353604,81.57265,75.488723,78.13802,79.43565066,71.659580137306,72.87721,64.225077873,2.088287267769503
AT5G32450,50.7187,50.604,77.5136,60.8136,104.36,93.4148,85.9478,100.052,102.493,117.511,102.243,87.7098,84.4671,65.9729,2.0737586627308167
AT5G32460,0.0,0.0,0.0299097,0.0,0.0,0.0302878,0.0,0.0419764,0.0499798,0.0,0.0,0.0,0.0,0.0865518,0.03605043559709458
AT5G32470,14.3978,14.9236,21.8636,21.6347,21.7125,23.3487,19.639,18.8065,17.1273,13.7768,20.7664,17.0928,17.3216,15.7828,1.386475778778661
AT5G32590,0.0311274,0.0496604,0.0405759,0.0416456,0.0,0.0205237,0.0,0.0426826,0.0,0.0754008,0.0623304,0.0,0.038252,0.0,0.0315703552166595
AT5G32613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G32619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G32670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167938,0.0,0.0,0.0,0.06741978886152133
AT5G33210,0.0,0.0,0.0952535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039514649687015554
AT5G33280,7.70566,10.9632,25.011,18.4986,19.6952,22.0732,17.7785,17.7867,14.1593,15.8127,16.4343,15.0354,15.0366,13.7369,1.415157049086819
AT5G33290,9.49084,10.3682,52.6803,81.0643,52.4002,47.8024,36.4381,28.4262,16.5156,12.7863,24.4445,17.8374,16.4154,6.10578,1.9141542693618911
AT5G33300,0.532665,1.27517,0.581169,0.806091,1.67791,1.23577,1.05119,1.40689,0.922551,1.35147,1.2813,3.62774,4.1113,4.87731,0.7691785982758671
AT5G33320,47.2711,60.1419,76.6307,114.599,118.706,139.803,108.051,99.7965,59.1913,80.4119,88.3639,119.796,116.322,124.998,2.1486119081410773
AT5G33330,0.0,0.0,0.0,0.0967625,0.0,0.0,0.0,0.0,0.0,0.0876553,0.0,0.0,0.0,0.0,0.04011259283771936
AT5G33340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G33355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G33370,0.0,0.0265421,0.0327162,0.0336277,0.0,0.0,0.0,0.0431215,0.0,0.228678,0.220592,0.190003,0.81151,8.56453,0.9806636337024061
AT5G33390,0.0,0.0,0.0955252,0.0,0.0,0.0,0.0,0.0223468,0.0,0.029629,0.0,0.0,0.0,0.0,0.039622371942429145
AT5G33393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G33406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G33806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G33898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34581,0.0,0.0,0.0,0.0,0.127004,0.419373,0.0,0.0,0.114454,0.128826,0.284391,0.132771,0.0,0.393403,0.15209653961166544
AT5G34780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34830,0.941651,1.00631,0.289287,0.150741,0.538685,0.445162,1.17232,0.0,0.849691,0.683547,0.301923,2.11233,3.4358,3.89246,0.6895272836197086
AT5G34850,73.2088,77.4206,115.554,104.256,120.416,123.811,100.042,97.0005,71.6833,92.0974,85.1885,76.6205,76.7101,65.6478,2.096252862820587
AT5G34869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G34930,4.964137132,7.70884,6.79997,9.20388,6.82064,7.772146752,5.45929,5.5857176254,4.05899,5.3483,4.95969,5.93923,5.8482,10.18553,1.0486565669415575
AT5G34940,2.9125623,3.56261,6.768103,8.150417,4.139136,4.0482395,3.51129,4.2141152,2.773287,3.900112,4.936452,8.440656,9.3417614,7.438443,1.0145945137243184
AT5G35050,0.0,0.0,0.0663016,0.0,0.0,0.0,0.0,0.0,0.16649,0.0,0.0,0.0,0.0,0.0,0.06688102005781738
AT5G35067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35080,15.1133,20.5986,20.4361,21.2611,18.3188,19.0472,18.1285,17.3997,20.0174,20.4166,22.2601,24.2312,25.491,23.1331,1.4230983526454675
AT5G35090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100697,0.0555341,0.0,0.0,0.0,0.041667782787756034
AT5G35100,71.5645,76.055627,47.554196,42.3143239,50.07407,55.8500475,54.7385873,63.282893,62.459155,60.779569,55.342964,66.2843984,65.2740155,74.942226,1.8868043586393695
AT5G35110,0.226245,0.0,0.0601627,0.0,0.0560225,0.183352,0.666401,0.0423007,0.151028,0.505668,0.743761,0.0,0.113707,0.0579598,0.2414869602444731
AT5G35120,0.0,0.0,0.0,0.0,0.0,0.28369,0.0,0.194284,0.0,0.262004,0.0,0.0,0.0,0.0,0.10846015804418503
AT5G35160,28.42834,28.69084,26.81287,37.721883094,33.0087805,36.09353,31.782620307103,29.75879,27.6985,37.63667,38.52733,36.53722,38.35503,39.44393,1.6068533500442375
AT5G35170,119.00348,160.27454,181.7479,98.5618,170.1394,167.3958,158.0098,164.5335,148.93988,159.7227,147.541,147.8068,150.2195,138.85106,2.261852395076398
AT5G35180,26.257003,39.585117,49.89449,41.116899,41.561335,46.428268,40.240734,37.585064,30.148454,36.378203,38.827938,33.135164,31.8391,33.01925,1.7066707667743717
AT5G35190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35200,38.611804,44.3751,69.38235,70.54102,53.86504,49.9332,39.56463,38.44758,36.51405,30.528578,42.561092,36.24111,34.23645,29.713541,1.854555127834388
AT5G35210,18.64865,29.5612,48.95317,35.33867,37.3323,40.56749,30.88458,33.01407,23.9226,34.86194,33.5934,36.29199,35.29643,37.46506,1.698563053519438
AT5G35220,20.1504,22.7486,39.6782,28.2104,34.9818,38.5164,26.044,35.2115,32.0458,53.2092,43.6806,61.3624,65.4175,81.9645,1.9188923001814455
AT5G35230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35320,11.8001,14.951,15.5935,15.5676,11.8063,12.5975,8.79791,8.84397,7.70185,9.05616,8.72723,9.20734,11.1696,27.3784,1.4529879058938509
AT5G35330,19.43169,25.115189,38.164782,32.477955,31.402332,32.567313,25.63902,23.971857,21.364407,21.482001,21.310205,25.024848,27.8601,23.674238,1.5928957135044255
AT5G35338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35360,88.959221,103.29873,57.761597,55.128079,87.6197,100.152436,97.660166,95.424101,116.531012,145.871299,146.189624,153.55609,159.20678,197.092098,2.2968671516443364
AT5G35370,3.95598,2.57669,24.1697,21.1819,15.2922,16.0167,9.38025,9.70706,5.86741,3.95733,5.99077,3.37512,2.50076,0.884666,1.4008780391828073
AT5G35375,0.0,0.0918012,0.235021,0.24403,0.0,0.0,0.118771,0.165812,0.0,0.11057,0.122112,0.342593,0.222787,0.338898,0.12794437853391694
AT5G35380,0.0,0.0164226,0.0402521,0.0413125,0.0,0.0,0.0,0.0141139,0.0,0.0,0.0206106,0.0194696,0.0,0.0,0.017581081728672173
AT5G35390,0.0149343,0.0158835,0.0,0.0,0.0,0.0,0.0195414,0.0,0.0,0.0,0.0,0.0,0.018344,0.0187785,0.008404865647751487
AT5G35400,2.77843,3.77618,5.744469,5.69008,4.496034,5.17389,3.90452,5.462131,5.336714,5.798396,6.21279,7.573206,7.424753,7.487651,0.9331432592322071
AT5G35405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35410,3.70671,5.708996,10.53104,8.70935,8.3839,7.492128,6.72249,5.137228,5.08638,4.992119,5.58453,6.12078,5.645441,5.132637,1.0618684786643757
AT5G35430,9.46797,9.9505,16.3672,19.0246,15.8558,15.5784,13.2327,12.1036,11.2319,12.6262,16.1937,17.147,18.7918,19.7846,1.3177416709175596
AT5G35450,2.499901,4.883459,11.44555,9.35944,9.6493,8.57699,6.59767,5.25398,2.802867,3.88576,4.38195,3.65806,3.0334,3.49895,1.0950140939287032
AT5G35460,51.1103,43.8452,42.5512,46.27,44.3525,41.0921,40.8134,38.4562,26.3333,21.79219,33.4255,26.0048,24.9511,24.5523,1.7169235734156487
AT5G35475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142195,0.0,0.0,0.0,0.05774025469308277
AT5G35480,49.8722,38.868,173.349192,135.108744,147.047876,181.498805,128.077,129.897,162.452564,154.508272,129.299,89.0322,94.3183,47.100686,2.2612600250467128
AT5G35490,40.9036,36.0113,107.268,74.4292,130.781,134.576,122.149,132.84,121.365,127.641,95.0944,102.978,82.6079,29.0488,2.132182816447933
AT5G35510,1.772686,1.7449700321399,0.916795,1.69014,2.99411,2.844791,6.66604,3.579959,1.920098,2.63026,1.933054,0.685546,1.315528,0.270789,0.8845710809937253
AT5G35520,5.00974,7.30221,7.36324,5.4786,8.38546,9.44703,8.70059,8.97276,9.30896,10.3351,11.534,10.9541,12.1863,12.6144,1.133998506312708
AT5G35525,1.49113,3.42356,0.15376,0.0,0.357917,0.0782378,1.70488,2.48924,6.24537,7.84277,3.17604,1.93867,1.01815,0.296055,0.9465883291845476
AT5G35530,83.0326,84.4791,156.773,147.871,138.608,130.179,96.5506,103.386,117.838,144.247,142.714,198.753,219.585,282.143,2.4520058292542593
AT5G35540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35550,0.0,0.1480221,0.0,0.0,0.0,0.0482983,0.0,0.0668904,0.0,0.044388,0.0,0.0,0.0449542,0.0458874,0.05995024852856375
AT5G35560,11.724117,15.06922,37.8794,27.40279,32.19184,32.85225,28.38767,25.77286,22.87054,23.26506,28.00372,21.30738,20.69168,17.12348,1.589719554127185
AT5G35570,13.2125,16.3266,20.5436,19.5879,19.7552,20.5046,17.7466,17.3028,16.3177,16.6166,20.7542,19.2897,18.5612,15.1439,1.3375431169565304
AT5G35580,0.466082,0.384638,0.493994,1.074788,0.254722,0.235385,0.149864,0.12236257,0.0971107,0.162177,0.45864,0.168732,0.140676,0.112122,0.316973727489634
AT5G35590,76.7127,95.2717,106.232,120.147,105.911,115.012,98.7558,81.5038,85.1032,96.2967,109.01,124.06,131.747,135.489,2.135097651876403
AT5G35600,0.0,0.0327728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416434,0.0,0.0,0.0,0.01771906645054805
AT5G35603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35620,66.7819974,65.349853,80.91814,85.49659,83.99174,76.72183,73.256312,77.67999,97.14496,92.36615,89.35651,116.48967,124.17481,136.5227,2.1383743903194135
AT5G35630,1331.869749,1204.87324,1156.85084,988.07992,993.77066,1186.445929,1023.30751,1261.47943,1174.754241,1120.684134,1219.69006,1476.58577,1481.28542,1392.3958,3.170931836839068
AT5G35640,0.0,0.0,0.194089,0.0,0.0903595,0.0,0.0,0.0,0.0813633,0.0,0.100542,0.0,0.0,0.0,0.07703669762116051
AT5G35660,0.0589028,0.0626951,0.0,0.119562,0.0,0.0785449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049048149288244504
AT5G35670,1.22666,3.09169,0.567052,1.11387,2.61748,1.87134,1.90664,2.74966,2.26482,3.04848,3.46055,7.17885,6.6244,6.75723,0.9126922433088879
AT5G35680,99.9789,89.14859,114.2294,190.8082,151.7149,145.148,123.5863,111.8082,85.0346,87.7675,101.1607,105.6381,104.7733,91.3004,2.2828671697722243
AT5G35688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35690,24.5259,33.7487,43.0966,41.8562,40.1745,43.7634,36.0353,30.5918,27.5007,24.264,30.8128,30.0443,27.8684,22.5026,1.6509230659072394
AT5G35695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35700,11.1077,14.7197,15.7251,18.4848,18.5743,19.1677,14.9177,14.8468,11.7535,17.0394,16.399,14.119,14.8546,18.0908,1.3046563724683893
AT5G35715,0.0727001,0.0257864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299721,0.0,0.0304783211085145
AT5G35730,10.8949,12.7635,20.9643,24.9058,23.4112,24.0602,21.0355,21.1996,18.6104,24.1699,25.1657,28.6293,30.5725,26.6425,1.4993089719212889
AT5G35732,2.106023,3.09941,11.77972,15.30206,8.88337,8.10199,6.15011,4.53859,2.86527,3.101445,3.09184,3.124942,2.93677000616891,0.432701,1.2122424872324609
AT5G35735,239.304,104.648,123.285,164.773,172.785,142.605,145.713,119.864,108.63,123.255,313.898,85.7778,80.4586,27.6102,2.4981699023268518
AT5G35737,0.0,0.0,0.0,0.222746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203831,0.08733625077709087
AT5G35740,7.09608,7.50436,3.71095,3.29638,2.83337,7.24882,5.83433,7.83476,11.4975,13.5404,13.7154,32.1007,36.6425,29.0127,1.575678459073757
AT5G35750,5.0605,8.16851,9.55374,6.86079,10.7341,11.7975,9.5678,10.7967,8.7008,14.3233,11.242,11.6948,11.8003,12.1397,1.1853523042950496
AT5G35753,3.59065,6.26238,7.49509,6.71548,6.98073,6.43853,6.03342,4.75543,5.05033,6.65036,4.67008,4.6035,5.60765,7.34753,0.9291679842993932
AT5G35760,0.192808,0.051357,0.128433,0.596256,0.239185,0.326318,0.323409,0.0903261,0.26873,0.600026,0.132393,0.684712,0.606995,0.680404,0.226525669301682
AT5G35770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G35790,73.3555,85.9527,96.9158,64.8246,98.2526,108.925,111.214,117.428,120.235,124.32,116.858,137.258,139.331,114.205,2.14715362000758
AT5G35810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0458738,0.0,0.0,0.0,0.0474107,0.020117006196382115
AT5G35830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
